Name,Type 1,Type 2,HP,Att,Def,Spa,Spd,Spe,BST,Generation,Final Evolution,Catch Rate,Legendary,Weight,Height,Against Normal,Against Fire,Against Water,Against Electric,Against Grass,Against Ice,Against Fighting,Against Poison,Against Ground,Against Flying,Against Psychic,Against Bug,Against Rock,Against Ghost,Against Dragon,Against Dark,Against Steel,Against Fairy
Hoopa Unbound,Psychic,Dark,80,160,60,170,130,80,680,6,1,3,1,490.0,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
Volcanion,Fire,Water,80,110,120,130,90,70,600,6,1,3,1,195.0,1.7,1.0,0.25,1.0,2.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5
Rowlet,Grass,Flying,68,55,55,50,50,42,320,7,0,45,0,1.5,0.3,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Dartrix,Grass,Flying,78,75,75,70,70,52,420,7,0,45,0,16.0,0.7,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Decidueye,Grass,Ghost,78,107,75,100,100,70,530,7,1,45,0,36.6,1.6,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Litten,Fire,,45,65,40,60,40,70,320,7,0,45,0,4.3,0.4,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Torracat,Fire,,65,85,50,80,50,90,420,7,0,45,0,25.0,0.7,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Incineroar,Fire,Dark,95,115,90,80,90,60,530,7,1,45,0,83.0,1.8,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0
Popplio,Water,,50,54,54,66,56,40,320,7,0,45,0,7.5,0.4,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Brionne,Water,,60,69,69,91,81,50,420,7,0,45,0,17.5,0.6,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Primarina,Water,Fairy,80,74,74,126,116,60,530,7,1,45,0,44.0,1.8,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
Pikipek,Normal,Flying,35,75,30,30,30,65,265,7,0,255,0,1.2,0.3,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Trumbeak,Normal,Flying,55,85,50,40,50,75,355,7,0,120,0,14.8,0.6,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Toucannon,Normal,Flying,80,120,75,75,75,60,485,7,1,45,0,26.0,1.1,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Yungoos,Normal,,48,70,30,30,30,45,253,7,0,255,0,6.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Gumshoos,Normal,,88,110,60,55,60,45,418,7,1,127,0,14.2,0.7,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Grubbin,Bug,,47,62,45,55,45,46,300,7,0,255,0,4.4,0.4,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Charjabug,Bug,Electric,57,82,95,55,75,36,400,7,0,120,0,10.5,0.5,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Vikavolt,Bug,Electric,77,70,90,145,75,43,500,7,1,45,0,45.0,1.5,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Crabrawler,Fighting,,47,82,57,42,47,63,338,7,0,225,0,7.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Crabominable,Fighting,Ice,97,132,77,62,67,43,478,7,1,60,0,180.0,1.7,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0
Oricorio Baile Style,Fire,Flying,75,70,70,98,70,93,476,7,1,45,0,3.4,0.6,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
Oricorio Pom-Pom Style,Electric,Flying,75,70,70,98,70,93,476,7,1,45,0,3.4,0.6,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
Oricorio Pa'u Style,Psychic,Flying,75,70,70,98,70,93,476,7,1,45,0,3.4,0.6,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
Oricorio Sensu Style,Ghost,Flying,75,70,70,98,70,93,476,7,1,45,0,3.4,0.6,0.0,1.0,1.0,2.0,0.5,2.0,0.0,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,1.0,1.0
Cutiefly,Bug,Fairy,40,45,40,55,40,84,304,7,0,190,0,0.2,0.1,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
Ribombee,Bug,Fairy,60,55,60,95,70,124,464,7,1,75,0,0.5,0.2,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
Rockruff,Rock,,45,65,40,30,40,60,280,7,0,190,0,9.2,0.5,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Lycanroc,Rock,,75,115,65,55,65,112,487,7,1,90,0,25.0,0.8,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Lycanroc Midnight,Rock,,85,115,75,55,75,82,487,7,1,90,0,25.0,1.1,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Lycanroc Dusk,Rock,,75,117,65,55,65,110,487,7,1,90,0,25.0,0.8,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Wishiwashi,Water,,45,20,20,25,25,40,175,7,1,60,0,0.3,0.2,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Wishiwashi School,Water,,45,140,130,140,135,30,620,7,1,60,0,78.6,8.2,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Mareanie,Poison,Water,50,53,62,43,52,45,305,7,0,190,0,8.0,0.4,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Toxapex,Poison,Water,50,63,152,53,142,35,495,7,1,75,0,14.5,0.7,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Mudbray,Ground,,70,100,70,45,55,45,385,7,0,190,0,110.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Mudsdale,Ground,,100,125,100,55,85,35,500,7,1,60,0,920.0,2.5,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Dewpider,Water,Bug,38,40,52,40,72,27,269,7,0,200,0,4.0,0.3,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Araquanid,Water,Bug,68,70,92,50,132,42,454,7,1,100,0,82.0,1.8,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Fomantis,Grass,,40,55,35,50,35,35,250,7,0,190,0,1.5,0.3,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Lurantis,Grass,,70,105,90,80,90,45,480,7,1,75,0,18.5,0.9,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Morelull,Grass,Fairy,40,35,55,65,75,15,285,7,0,190,0,1.5,0.2,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
Shiinotic,Grass,Fairy,60,45,80,90,100,30,405,7,1,75,0,11.5,1.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
Salandit,Poison,Fire,48,44,40,71,40,77,320,7,0,120,0,4.8,0.6,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
Salazzle,Poison,Fire,68,64,60,111,60,117,480,7,1,45,0,22.2,1.2,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
Stufful,Normal,Fighting,70,75,50,45,50,50,340,7,0,140,0,6.8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0
Bewear,Normal,Fighting,120,125,80,55,60,60,500,7,1,70,0,135.0,2.1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0
Bounsweet,Grass,,42,30,38,30,38,32,210,7,0,235,0,3.2,0.3,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Steenee,Grass,,52,40,48,40,48,62,290,7,0,120,0,8.2,0.7,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Tsareena,Grass,,72,120,98,50,98,72,510,7,1,45,0,21.4,1.2,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Comfey,Fairy,,51,52,90,82,110,100,485,7,1,60,0,0.3,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Oranguru,Normal,Psychic,90,60,80,90,110,60,490,7,1,45,0,76.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
Passimian,Fighting,,100,120,90,40,60,80,490,7,1,45,0,82.8,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Wimpod,Bug,Water,25,35,40,20,30,80,230,7,0,90,0,12.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Golisopod,Bug,Water,75,125,140,60,90,40,530,7,1,45,0,108.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Sandygast,Ghost,Ground,55,55,80,70,45,15,320,7,0,140,0,70.0,0.5,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Palossand,Ghost,Ground,85,75,110,100,75,35,480,7,1,60,0,250.0,1.3,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Pyukumuku,Water,,55,60,130,30,130,5,410,7,1,60,0,1.2,0.3,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Type: Null,Normal,,95,95,95,95,95,59,534,7,0,3,1,120.5,1.9,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Silvally,Normal,,95,95,95,95,95,95,570,7,1,3,1,100.5,2.3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Minior Meteor Form,Rock,Flying,60,60,100,60,100,60,440,7,1,30,0,40.0,0.3,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Core Form,Rock,Flying,60,100,60,100,60,120,500,7,1,30,0,0.3,0.3,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Komala,Normal,,65,115,65,75,95,65,480,7,1,45,0,19.9,0.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Turtonator,Fire,Dragon,60,78,135,91,85,36,485,7,1,70,0,212.0,2.0,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0
Togedemaru,Electric,Steel,65,98,63,40,73,96,435,7,1,180,0,3.3,0.3,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5
Mimikyu,Ghost,Fairy,55,90,80,50,105,96,476,7,1,45,0,0.7,0.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0
Bruxish,Water,Psychic,68,105,70,70,70,92,475,7,1,80,0,19.0,0.9,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0
Drampa,Normal,Dragon,78,60,85,135,91,36,485,7,1,70,0,185.0,3.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0
Dhelmise,Ghost,Grass,70,131,100,86,90,40,517,7,1,25,0,210.0,3.9,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Jangmo-o,Dragon,,45,55,65,45,45,45,300,7,0,45,0,29.7,0.6,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Hakamo-o,Dragon,Fighting,55,75,90,65,70,65,420,7,0,45,0,47.0,1.2,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0
Kommo-o,Dragon,Fighting,75,110,125,100,105,85,600,7,1,45,0,78.2,1.6,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0
Tapu Koko,Electric,Fairy,70,115,85,95,75,130,570,7,1,3,1,20.5,1.8,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
Tapu Lele,Psychic,Fairy,70,85,75,130,115,95,570,7,1,3,1,18.6,1.2,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0
Tapu Bulu,Grass,Fairy,70,130,115,85,95,75,570,7,1,3,1,45.5,1.9,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
Tapu Fini,Water,Fairy,70,75,115,95,130,85,570,7,1,3,1,21.2,1.3,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
Cosmog,Psychic,,43,29,31,29,31,37,200,7,0,45,1,0.1,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Cosmoem,Psychic,,43,29,131,29,131,37,400,7,0,45,1,999.9,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Solgaleo,Psychic,Steel,137,137,107,113,89,97,680,7,1,45,1,230.0,3.4,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
Lunala,Psychic,Ghost,137,113,89,137,107,97,680,7,1,45,1,120.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
Nihilego,Rock,Poison,109,53,47,127,131,103,570,7,1,45,1,55.5,1.2,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5
Buzzwole,Bug,Fighting,107,139,139,53,53,79,570,7,1,45,1,333.6,2.4,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0
Pheromosa,Bug,Fighting,71,137,37,137,37,151,570,7,1,45,1,25.0,1.8,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0
Xurkitree,Electric,,83,89,71,173,71,83,570,7,1,45,1,100.0,3.8,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Celesteela,Steel,Flying,97,101,103,107,101,61,570,7,1,45,1,999.9,9.2,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5
Kartana,Grass,Steel,59,181,131,59,31,109,570,7,1,45,1,0.1,0.3,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
Guzzlord,Dark,Dragon,223,101,53,97,53,43,570,7,1,45,1,888.0,5.5,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
Necrozma,Psychic,,97,107,101,127,89,79,600,7,1,45,1,230.0,2.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Dusk Mane Necrozma,Psychic,Steel,97,157,127,113,109,77,680,7,1,45,1,460.0,3.8,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
Dawn Wings Necrozma,Psychic,Ghost,97,113,109,157,127,77,680,7,1,45,1,350.0,4.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
Ultra Necrozma,Psychic,Dragon,97,167,97,167,97,129,754,7,1,45,1,230.0,7.5,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0
Magearna,Steel,Fairy,80,95,115,130,115,65,600,7,1,3,1,80.5,1.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
Marshadow,Fighting,Ghost,90,125,80,90,90,125,600,7,1,3,1,22.2,0.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,2.0
Poipole,Poison,,67,73,67,73,67,73,420,7,0,45,1,1.8,0.6,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
Naganadel,Poison,Dragon,73,73,73,127,73,121,540,7,1,45,1,150.0,3.6,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
Stakataka,Rock,Steel,61,131,211,53,101,13,570,7,1,30,1,820.0,5.5,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
Blacephalon,Fire,Ghost,53,127,53,151,79,107,570,7,1,30,1,13.0,1.8,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
Zeraora,Electric,,88,112,75,102,80,143,600,7,1,3,1,44.5,1.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Meltan,Steel,,46,65,65,55,35,34,300,7,0,3,1,8.0,0.2,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
Melmetal,Steel,,135,143,143,80,65,34,600,7,1,3,1,800.0,2.5,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
Grookey,Grass,,50,65,50,40,40,65,310,8,0,45,0,5.0,0.3,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Thwackey,Grass,,70,85,70,55,60,80,420,8,0,45,0,14.0,0.7,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Rillaboom,Grass,,100,125,90,60,70,85,530,8,1,45,0,90.0,2.1,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Scorbunny,Fire,,50,71,40,40,40,69,310,8,0,45,0,4.5,0.3,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Raboot,Fire,,65,86,60,55,60,94,420,8,0,45,0,9.0,0.6,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Cinderace,Fire,,80,116,75,65,75,119,530,8,1,45,0,33.0,1.4,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Sobble,Water,,50,40,40,70,40,70,310,8,0,45,0,4.0,0.3,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Drizzile,Water,,65,60,55,95,55,90,420,8,0,45,0,11.5,0.7,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Inteleon,Water,,70,85,65,125,65,120,530,8,1,45,0,45.2,1.9,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Skwovet,Normal,,70,55,55,35,35,25,275,8,0,255,0,2.5,0.3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Greedent,Normal,,120,95,95,55,75,20,460,8,1,90,0,6.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Rookidee,Flying,,38,47,35,33,35,57,245,8,0,255,0,1.8,0.2,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
Corvisquire,Flying,,68,67,55,43,55,77,365,8,0,120,0,16.0,0.8,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
Corviknight,Flying,Steel,98,87,105,53,85,67,495,8,1,45,0,75.0,2.2,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5
Blipbug,Bug,,25,20,20,25,45,45,180,8,0,255,0,8.0,0.4,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Dottler,Bug,Psychic,50,35,80,50,90,30,335,8,0,120,0,19.5,0.4,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0
Orbeetle,Bug,Psychic,60,45,110,80,120,90,505,8,1,45,0,40.8,0.4,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0
Nickit,Dark,,40,28,28,47,52,50,245,8,0,255,0,8.9,0.6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
Thievul,Dark,,70,58,58,87,92,90,455,8,1,127,0,19.9,1.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
